SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
60607482,Copperbelt,Kitwe,Urban,Male,2,One,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],D,Under K 849,No,25 – 34
60607751,Northern,Kasama,Urban,Female,1,One,C1,Some university,Anglican/Protestant,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,35 – 44
60607752,Northern,Kasama,Urban,Female,1,None,C1,Completed high School,Other Christian,Working Part-Time,Do not know,K 850-K 1674,Yes,19 – 24
60607753,Northern,Kasama,Urban,Female,0,None,C1,Primary school completed,Roman Catholic,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,19 – 24
60607755,Northern,Kasama,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Part-Time,Do not know,K 850-K 1674,Yes,25 – 34
60608388,Copperbelt,Ndola,Urban,Female,2,One,C1,Some primary school,Other Christian,Student,Do not know,No Income,No,15 – 18
60608389,Copperbelt,Ndola,Urban,Female,1,None,C1,Some high school,Other Christian,Self employed,D,K 850-K 1674,Yes,35 – 44
60608390,Copperbelt,Ndola,Urban,Female,0,None,C1,Completed high School,Roman Catholic,Self employed,C1,"K 5,365  -  K 6,102",Yes,35 – 44
60608391,Copperbelt,Ndola,Urban,Male,0,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],Do not know,"K 2,500   -  K 3,154",Yes,19 – 24
60608397,Copperbelt,Ndola,Urban,Female,1,One,C1,Completed high School,Other Christian,Student,Do not know,No Income,No,19 – 24
60608398,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,No Income,Yes,35 – 44
60608400,Copperbelt,Ndola,Urban,Female,0,None,C1,University completed,Other Christian,Unemployed [SEEKING A JOB],C2,K 850-K 1674,Yes,35 – 44
60608401,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Unemployed [NOT SEEKING A JOB],Do not know,No Income,Yes,19 – 24
60608645,Copperbelt,Mufulira,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,Do not know,Do not know,Yes,25 – 34
60610620,Copperbelt,Ndola,Urban,Male,2,One,C1,Some high school,Other Christian,Working Full-Time,C1,"K 7,893 -  K 11,261",Yes,15 – 18
60610939,Lusaka,Lusaka district,Urban,Female,1,None,C1,University completed,Others,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60610940,Lusaka,Lusaka district,Urban,Female,1,None,C1,Some high school,Seventh Day Adventists,Housewife,D,Under K 849,Yes,25 – 34
60611002,Central,Kapiri Mposhi,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,19 – 24
60611004,Central,Kapiri Mposhi,Urban,Female,0,None,C1,Some high school,Seventh Day Adventists,Housewife,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60611721,Copperbelt,Kitwe,Urban,Male,2,None,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],D,"K 3,155   -  K 3,890",Yes,19 – 24
60612537,Central,Chibombo,Urban,Female,1,None,C1,University completed,Seventh Day Adventists,Working Full-Time,AB,"K 7,893 -  K 11,261",Yes,35 – 44
60612539,Central,Chibombo,Rural,Male,1,None,C1,Completed high School,Other Christian,Self employed,D,Under K 849,Yes,19 – 24
60612541,Central,Chibombo,Rural,Male,0,None,C1,Completed high School,Roman Catholic,Self employed,C1,"K 4,628   -  K 5,364",Yes,45+
60612961,Lusaka,Lusaka district,Urban,Female,1,Two or More,C1,Completed high School,Anglican/Protestant,Housewife,Do not know,No Income,Yes,19 – 24
60612962,Lusaka,Lusaka district,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,Do not know,Do not know,Yes,45+
60613041,North-Western,Solwezi,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,D,"K 1675- K2,499",Yes,19 – 24
60613042,North-Western,Solwezi,Urban,Male,1,None,C1,Any other post-high school qualification,Other Christian,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,45+
60613044,North-Western,Solwezi,Urban,Male,1,None,C1,Any other post-high school qualification,Other Christian,Working Full-Time,C1,"K 5,365  -  K 6,102",Yes,25 – 34
60615792,Eastern,Chipata,Urban,Male,1,None,C1,Some high school,Roman Catholic,Student,Do not know,No Income,Yes,19 – 24
60616146,Lusaka,Lusaka district,Urban,Female,1,None,C1,Some high school,Roman Catholic,Unemployed [NOT SEEKING A JOB],Do not know,Do not know,Yes,19 – 24
60616147,Lusaka,Lusaka district,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,19 – 24
60616148,Lusaka,Lusaka district,Urban,Female,1,None,C1,Some high school,Other Christian,Student,C2,No Income,Yes,19 – 24
60616847,Eastern,Chipata,Urban,Male,3,None,C1,Some high school,Roman Catholic,Student,Do not know,No Income,Yes,19 – 24
60617258,Central,Mkushi,Urban,Male,1,None,C1,Some high school,Other Christian,Self employed,D,K 850-K 1674,Yes,35 – 44
60617260,Central,Mkushi,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],No Income,Do not know,Yes,19 – 24
60617263,Central,Mkushi,Rural,Female,0,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],No Income,No Income,No,19 – 24
60617266,Central,Mkushi,Rural,Male,1,None,C1,Completed high School,Roman Catholic,Self employed,D,"K 1675- K2,499",Yes,25 – 34
60617267,Central,Mkushi,Rural,Male,1,None,C1,Completed high School,Roman Catholic,Self employed,C2,"K 2,500   -  K 3,154",Yes,19 – 24
60618128,Copperbelt,Chilililabombwe,Urban,Female,2,None,C1,Some high school,Other Christian,Student,Do not know,No Income,No,15 – 18
60618176,Eastern,Chipata,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60618442,Southern,Livingstone,Urban,Male,0,None,C1,Some university,Seventh Day Adventists,Working Full-Time,C2,"K 2,500   -  K 3,154",Yes,35 – 44
60618443,Southern,Livingstone,Urban,Female,0,None,C1,Some university,Seventh Day Adventists,Housewife,C2,Under K 849,Yes,25 – 34
60618447,Southern,Livingstone,Urban,Female,0,None,C1,Some university,Roman Catholic,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60623913,Eastern,Chipata,Urban,Male,3,One,C1,Completed high School,Roman Catholic,Student,Do not know,K 850-K 1674,Yes,25 – 34
60625343,Eastern,Chipata,Urban,Female,1,None,C1,Some high school,Roman Catholic,Student,Do not know,Under K 849,Yes,15 – 18
60626413,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Housewife,C2,"K 5,365  -  K 6,102",Yes,19 – 24
60627779,Lusaka,Lusaka district,Urban,Female,0,None,C1,Completed high School,Roman Catholic,Unemployed [NOT SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,35 – 44
60627780,Lusaka,Lusaka district,Urban,Female,0,None,C1,Completed high School,Other Christian,Unemployed [NOT SEEKING A JOB],Do not know,Under K 849,No,19 – 24
60627781,Lusaka,Lusaka district,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60627783,Lusaka,Lusaka district,Urban,Female,2,None,C1,Completed high School,Other Christian,Working Part-Time,Do not know,Under K 849,Yes,25 – 34
60628616,Eastern,Petauke,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,C2,K 850-K 1674,Yes,19 – 24
60628617,Eastern,Petauke,Urban,Female,1,None,C1,University completed,Roman Catholic,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,35 – 44
60628705,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Housewife,C2,"K 4,628   -  K 5,364",Yes,19 – 24
60628706,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Student,Do not know,No Income,Yes,19 – 24
60628707,Eastern,Chipata,Urban,Female,1,None,C1,Some university,Other Christian,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60628708,Eastern,Chipata,Urban,Female,1,None,C1,Some high school,Anglican/Protestant,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,45+
60629472,Eastern,Chipata,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Student,Do not know,Under K 849,Yes,19 – 24
60629587,Copperbelt,Kitwe,Urban,Female,2,None,C1,Any other post-high school qualification,Roman Catholic,Unemployed [SEEKING A JOB],D,K 850-K 1674,Yes,35 – 44
60629588,Copperbelt,Kitwe,Urban,Male,1,None,C1,Any other post-high school qualification,Others,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60630476,Eastern,Chipata,Urban,Female,1,None,C1,Some high school,Roman Catholic,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,25 – 34
60631638,Copperbelt,Kalulushi,Urban,Female,2,None,C1,University completed,Seventh Day Adventists,Self employed,C2,"K 3,891  -  K 4,627",Yes,35 – 44
60633114,Copperbelt,Ndola,Urban,Female,0,None,C1,Some primary school,Roman Catholic,Self employed,C2,"K 2,500   -  K 3,154",Yes,45+
60633132,Copperbelt,Kalulushi,Urban,Female,1,None,C1,Don’t know (DON’T READ),Other Christian,Self employed,C2,"K 6,103   -  K 7,892",Yes,35 – 44
60633196,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Working Full-Time,C2,"K 3,891  -  K 4,627",Yes,45+
60633197,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Unemployed [SEEKING A JOB],D,Under K 849,Yes,25 – 34
60633199,Southern,Mazabuka,Urban,Female,0,None,C1,Completed high School,Other Christian,Working Full-Time,D,Under K 849,Yes,25 – 34
60633440,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Student,D,Under K 849,Yes,19 – 24
60633751,Copperbelt,Mufulira,Rural,Female,2,None,C1,Some high school,Anglican/Protestant,Student,Do not know,No Income,Yes,15 – 18
60634132,Muchinga,Nakonde,Urban,Male,3,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,C1,K 850-K 1674,Yes,19 – 24
60634401,Lusaka,Lusaka district,Urban,Female,1,None,C1,Completed high School,Others,Student,C1,"K 14,632 -  K 17,499",Yes,15 – 18
60634402,Lusaka,Lusaka district,Urban,Male,1,None,C1,Completed high School,Others,Working Part-Time,C2,"K 2,500   -  K 3,154",Yes,19 – 24
60634403,Lusaka,Lusaka district,Urban,Male,1,None,C1,Some primary school,Others,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,19 – 24
60634404,Lusaka,Lusaka district,Urban,Male,1,None,C1,Some primary school,Others,Unemployed [SEEKING A JOB],C2,"K 4,628   -  K 5,364",Yes,25 – 34
60634405,Lusaka,Lusaka district,Urban,Female,1,None,C1,Some high school,Others,Housewife,C2,"K 3,155   -  K 3,890",Yes,35 – 44
60634406,Lusaka,Lusaka district,Urban,Male,1,None,C1,Some high school,Others,Unemployed [SEEKING A JOB],C1,"K 4,628   -  K 5,364",Yes,19 – 24
60634971,Copperbelt,Mufulira,Rural,Female,1,None,C1,Completed high School,Roman Catholic,Working Full-Time,Do not know,Do not know,No,25 – 34
60635334,Southern,Mazabuka,Urban,Male,1,One,C1,Completed high School,Seventh Day Adventists,Working Part-Time,C1,Under K 849,Yes,19 – 24
60635406,Copperbelt,Kitwe,Urban,Male,2,None,C1,Completed high School,Seventh Day Adventists,Unemployed [SEEKING A JOB],D,Under K 849,Yes,19 – 24
60635488,Copperbelt,Chingola,Urban,Female,0,None,C1,Some high school,Other Christian,Self employed,Do not know,Do not know,Yes,45+
60635490,Copperbelt,Chingola,Urban,Female,2,One,C1,Some high school,Other Christian,Housewife,C2,Under K 849,Yes,35 – 44
60635721,Copperbelt,Kitwe,Urban,Male,3,None,C1,Completed high School,Orthodox,Working Full-Time,D,"K 4,628   -  K 5,364",Yes,19 – 24
60635795,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,D,"K 1675- K2,499",Yes,45+
60636425,Copperbelt,Mufulira,Rural,Male,0,None,C1,Don’t know (DON’T READ),Anglican/Protestant,Self employed,Do not know,Do not know,No,25 – 34
60637863,Copperbelt,Mufulira,Rural,Female,1,None,C1,Don’t know (DON’T READ),Other Christian,Refused/ don’t know (DON’T READ),Do not know,Do not know,No,19 – 24
60638604,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,D,Under K 849,Yes,19 – 24
60638856,Copperbelt,Kitwe,Urban,Male,2,None,C1,Completed high School,Roman Catholic,Self employed,Do not know,Under K 849,Yes,45+
60639283,Eastern,Chipata,Urban,Female,1,One,C1,Some high school,Other Christian,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,19 – 24
60639386,Copperbelt,Chingola,Urban,Female,2,None,C1,Some high school,Roman Catholic,Housewife,C2,Under K 849,Yes,25 – 34
60639916,Copperbelt,Mufulira,Rural,Female,0,None,C1,Some high school,Anglican/Protestant,Refused/ don’t know (DON’T READ),Do not know,Do not know,Yes,25 – 34
60640300,Copperbelt,Kitwe,Urban,Male,1,None,C1,Completed high School,Others,Unemployed [SEEKING A JOB],D,K 850-K 1674,Yes,19 – 24
60640632,Eastern,Chipata,Urban,Female,1,None,C1,Primary school completed,Roman Catholic,Housewife,D,"K 2,500   -  K 3,154",Yes,19 – 24
60641373,Copperbelt,Chingola,Urban,Female,1,None,C1,Some primary school,Other Christian,Housewife,C1,Under K 849,Yes,25 – 34
60641441,Southern,Mazabuka,Urban,Female,1,None,C1,Some university,Roman Catholic,Working Part-Time,C2,Under K 849,Yes,19 – 24
60641442,Southern,Mazabuka,Urban,Male,0,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,D,K 850-K 1674,Yes,19 – 24
60641532,Copperbelt,Luanshya,Urban,Male,1,None,C1,Some high school,Seventh Day Adventists,Self employed,D,"K 1675- K2,499",Yes,35 – 44
60641534,Copperbelt,Luanshya,Rural,Female,1,None,C1,Some primary school,Roman Catholic,Housewife,D,K 850-K 1674,Yes,45+
60641537,Copperbelt,Luanshya,Rural,Male,1,None,C1,Completed high School,Roman Catholic,Student,D,"K 1675- K2,499",Yes,19 – 24
60641739,Copperbelt,Kitwe,Urban,Female,3,None,C1,Completed high School,Others,Housewife,D,Under K 849,No,25 – 34
60642157,Copperbelt,Ndola,Urban,Female,1,One,C1,Primary school completed,Anglican/Protestant,Housewife,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60642412,Muchinga,Nakonde,Urban,Female,1,None,C1,Some high school,Anglican/Protestant,Student,Do not know,No Income,Yes,15 – 18
60642683,Northern,Kasama,Urban,Male,1,None,C1,Some high school,Roman Catholic,Student,Do not know,No Income,Yes,15 – 18
60643021,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Student,D,"K 2,500   -  K 3,154",Yes,19 – 24
60644669,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Other Christian,Student,Do not know,Under K 849,Yes,19 – 24
60649333,Eastern,Chipata,Urban,Female,0,None,C1,Completed high School,Other Christian,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,19 – 24
60649637,Lusaka,Lusaka district,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,Do not know,Do not know,Yes,19 – 24
60650161,Copperbelt,Chilililabombwe,Urban,Female,1,None,C1,Don’t know (DON’T READ),Others,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,45+
60650163,Copperbelt,Chilililabombwe,Urban,Female,1,One,C1,Completed high School,Others,Housewife,No Income,Do not know,Yes,25 – 34
60650166,Copperbelt,Chilililabombwe,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,19 – 24
60650383,Eastern,Chipata,Urban,Male,1,None,C1,Some university,Other Christian,Working Part-Time,C1,"K 1675- K2,499",Yes,19 – 24
60650485,North-Western,Solwezi,Urban,Male,1,None,C1,Completed high School,Other Christian,Unemployed [NOT SEEKING A JOB],C1,"K 5,365  -  K 6,102",Yes,19 – 24
60650487,North-Western,Solwezi,Urban,Male,1,None,C1,University completed,Other Christian,Working Full-Time,C2,"K 3,891  -  K 4,627",Yes,19 – 24
60651315,Eastern,Petauke,Urban,Female,1,None,C1,Completed high School,Other Christian,Working Full-Time,D,K 850-K 1674,No,19 – 24
60651316,Eastern,Petauke,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Student,C1,Under K 849,No,19 – 24
60651953,Central,Chibombo,Urban,Female,1,None,C1,Some high school,Other Christian,Self employed,D,K 850-K 1674,Yes,25 – 34
60653289,Eastern,Chipata,Urban,Female,1,None,C1,Some university,Roman Catholic,Student,Do not know,"K 1675- K2,499",Yes,25 – 34
60654475,Eastern,Chipata,Urban,Male,1,None,C1,Completed high School,Other Christian,Student,Do not know,K 850-K 1674,Yes,19 – 24
60654803,Southern,Livingstone,Urban,Female,1,None,C1,Some university,Other Christian,Housewife,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60654804,Southern,Livingstone,Urban,Female,0,None,C1,Some university,Other Christian,Self employed,D,"K 1675- K2,499",Yes,25 – 34
60654805,Southern,Livingstone,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [NOT SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,19 – 24
60654807,Southern,Livingstone,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Self employed,D,"K 1675- K2,499",Yes,25 – 34
60654808,Southern,Livingstone,Urban,Male,0,One,C1,Completed high School,Seventh Day Adventists,Unemployed [SEEKING A JOB],C2,"K 3,155   -  K 3,890",Yes,25 – 34
60654810,Southern,Livingstone,Urban,Male,0,One,C1,Some university,Other Christian,Working Full-Time,C1,"K 5,365  -  K 6,102",Yes,35 – 44
60654811,Southern,Livingstone,Urban,Female,1,None,C1,Some university,Roman Catholic,Self employed,C2,"K 4,628   -  K 5,364",Yes,45+
60658199,Central,Mkushi,Rural,Male,1,None,C1,Some university,Roman Catholic,Self employed,D,K 850-K 1674,No,25 – 34
60658203,Central,Mkushi,Rural,Female,0,None,C1,Completed high School,Other Christian,Self employed,D,"K 1675- K2,499",Yes,19 – 24
60663456,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Working Full-Time,C2,"K 1675- K2,499",Yes,25 – 34
60664454,Central,Kabwe,Urban,Male,1,None,C1,Some university,Anglican/Protestant,Working Part-Time,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60664456,Central,Kabwe,Urban,Male,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,Under K 849,Yes,19 – 24
60664687,Copperbelt,Kalulushi,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Student,D,K 850-K 1674,Yes,19 – 24
60665523,Copperbelt,Kalulushi,Urban,Female,2,None,C1,Don’t know (DON’T READ),Other Christian,Housewife,C2,"K 3,891  -  K 4,627",Yes,35 – 44
60666738,Copperbelt,Kalulushi,Urban,Female,1,None,C1,University completed,Other Christian,Housewife,C2,"K 3,891  -  K 4,627",Yes,25 – 34
60667474,Copperbelt,Mufulira,Rural,Female,0,None,C1,Don’t know (DON’T READ),Seventh Day Adventists,Housewife,Do not know,Do not know,Yes,19 – 24
60667629,Lusaka,Lusaka district,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,Do not know,K 850-K 1674,Yes,19 – 24
