SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
60607295,Copperbelt,Luanshya,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Student,C2,"K 3,891  -  K 4,627",Yes,18 – 24
60607296,Copperbelt,Luanshya,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Student,C2,"K 3,155   -  K 3,890",Yes,18 – 24
60607297,Copperbelt,Luanshya,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,35 – 44
60607298,Copperbelt,Luanshya,Urban,Female,1,None,C1,Some high school,Roman Catholic,Self employed,C2,"K 3,891  -  K 4,627",Yes,45 - 60
60607299,Copperbelt,Luanshya,Urban,Female,1,None,AB,Some university,Anglican/Protestant,Student,C2,"K 3,891  -  K 4,627",Yes,18 – 24
60607300,Copperbelt,Luanshya,Urban,Female,1,None,C1,Completed high School,Muslim,Self employed,C1,"K 5,365  -  K 6,102",Yes,18 – 24
60607363,Southern,Mazabuka,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Working Full-Time,D,Under K 849,Yes,25 – 34
60607364,Southern,Mazabuka,Urban,Male,0,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60607365,Southern,Mazabuka,Urban,Female,1,One,AB,University completed,Anglican/Protestant,Student,C1,"K 7,893 -  K 11,261",Yes,18 – 24
60607366,Southern,Mazabuka,Urban,Male,1,None,C2,Some high school,Seventh Day Adventists,Working Full-Time,D,Under K 849,Yes,25 – 34
60607482,Copperbelt,Kitwe,Urban,Male,2,One,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],D,Under K 849,No,25 – 34
60607751,Northern,Kasama,Urban,Female,1,One,C1,Some university,Anglican/Protestant,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,35 – 44
60607752,Northern,Kasama,Urban,Female,1,None,C1,Completed high School,Other Christian,Working Part-Time,Do not know,K 850-K 1674,Yes,18 – 24
60607753,Northern,Kasama,Urban,Female,0,None,C1,Primary school completed,Roman Catholic,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60607754,Northern,Kasama,Urban,Female,1,None,C2,Any other post-high school qualification,Other Christian,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60607755,Northern,Kasama,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Part-Time,Do not know,K 850-K 1674,Yes,25 – 34
60608386,Copperbelt,Ndola,Urban,Female,1,None,AB,Completed high School,Other Christian,Self employed,C1,Under K 849,Yes,35 – 44
60608388,Copperbelt,Ndola,Urban,Female,2,One,C1,Some primary school,Other Christian,Student,Do not know,No Income,No,15 – 17
60608389,Copperbelt,Ndola,Urban,Female,1,None,C1,Some high school,Other Christian,Self employed,D,K 850-K 1674,Yes,35 – 44
60608390,Copperbelt,Ndola,Urban,Female,0,None,C1,Completed high School,Roman Catholic,Self employed,C1,"K 5,365  -  K 6,102",Yes,35 – 44
60608391,Copperbelt,Ndola,Urban,Male,0,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],Do not know,"K 2,500   -  K 3,154",Yes,18 – 24
60608392,Copperbelt,Ndola,Urban,Female,1,None,AB,University completed,Roman Catholic,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60608393,Copperbelt,Ndola,Urban,Male,0,None,AB,University completed,Other Christian,Self employed,Do not know,Do not know,No,35 – 44
60608394,Copperbelt,Ndola,Urban,Female,0,None,AB,University completed,Other Christian,Unemployed [SEEKING A JOB],C2,No Income,Yes,18 – 24
60608395,Copperbelt,Ndola,Urban,Female,1,None,C2,No formal education,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,No,35 – 44
60608396,Copperbelt,Ndola,Urban,Male,1,None,C2,Completed high School,Seventh Day Adventists,Self employed,D,Under K 849,Yes,25 – 34
60608397,Copperbelt,Ndola,Urban,Female,1,One,C1,Completed high School,Other Christian,Student,Do not know,No Income,No,18 – 24
60608398,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,No Income,Yes,35 – 44
60608400,Copperbelt,Ndola,Urban,Female,0,None,C1,University completed,Other Christian,Unemployed [SEEKING A JOB],C2,K 850-K 1674,Yes,35 – 44
60608401,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Unemployed [NOT SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60608434,Copperbelt,Kitwe,Urban,Male,1,None,AB,University completed,Other Christian,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60608645,Copperbelt,Mufulira,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,Do not know,Do not know,Yes,25 – 34
60610456,Copperbelt,Mufulira,Urban,Male,3,None,AB,Any other post-high school qualification,Seventh Day Adventists,Working Part-Time,Do not know,Do not know,Yes,25 – 34
60610620,Copperbelt,Ndola,Urban,Male,2,One,C1,Some high school,Other Christian,Working Full-Time,C1,"K 7,893 -  K 11,261",Yes,15 – 17
60610939,Lusaka,Lusaka,Urban,Female,1,None,C1,University completed,Others,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60610940,Lusaka,Lusaka,Urban,Female,1,None,C1,Some high school,Seventh Day Adventists,Housewife,D,Under K 849,Yes,25 – 34
60611000,Central,Kapiri Mposhi,Rural,Female,0,None,C2,Primary school completed,Other Christian,Working Full-Time,D,"K 1675- K2,499",No,25 – 34
60611001,Central,Kapiri Mposhi,Rural,Female,1,None,C2,Completed high School,Seventh Day Adventists,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,18 – 24
60611002,Central,Kapiri Mposhi,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,18 – 24
60611003,Central,Kapiri Mposhi,Urban,Female,1,None,C2,Some high school,Other Christian,Housewife,C2,"K 1675- K2,499",Yes,25 – 34
60611004,Central,Kapiri Mposhi,Urban,Female,0,None,C1,Some high school,Seventh Day Adventists,Housewife,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60611355,Central,Kabwe,Urban,Female,2,One,AB,Completed high School,Anglican/Protestant,Working Full-Time,C1,"K 1675- K2,499",Yes,25 – 34
60611356,Central,Kabwe,Urban,Female,0,None,C2,Some primary school,Roman Catholic,Self employed,D,Under K 849,No,45 - 60
60611357,Central,Kabwe,Urban,Male,0,Two or More,AB,Some university,Anglican/Protestant,Self employed,C1,"K 5,365  -  K 6,102",Yes,35 – 44
60611358,Central,Kabwe,Rural,Male,1,None,C2,Some primary school,Roman Catholic,Working Full-Time,C2,"K 2,500   -  K 3,154",Yes,35 – 44
60611721,Copperbelt,Kitwe,Urban,Male,2,None,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],D,"K 3,155   -  K 3,890",Yes,18 – 24
60612536,Central,Chibombo,Urban,Male,0,None,C2,Completed high School,Other Christian,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60612537,Central,Chibombo,Urban,Female,1,None,C1,University completed,Seventh Day Adventists,Working Full-Time,AB,"K 7,893 -  K 11,261",Yes,35 – 44
60612538,Central,Chibombo,Rural,Female,0,None,C2,Some primary school,Roman Catholic,Unemployed [NOT SEEKING A JOB],C2,Under K 849,Yes,15 – 17
60612539,Central,Chibombo,Rural,Male,1,None,C1,Completed high School,Other Christian,Self employed,D,Under K 849,Yes,18 – 24
60612540,Central,Chibombo,Rural,Female,1,None,AB,University completed,Other Christian,Working Full-Time,C1,"K 7,893 -  K 11,261",Yes,35 – 44
60612541,Central,Chibombo,Rural,Male,0,None,C1,Completed high School,Roman Catholic,Self employed,C1,"K 4,628   -  K 5,364",Yes,45 - 60
60612542,Central,Chibombo,Rural,Male,1,None,AB,Any other post-high school qualification,Seventh Day Adventists,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,45 - 60
60612959,Lusaka,Lusaka,Urban,Female,1,One,AB,University completed,Anglican/Protestant,Working Full-Time,Do not know,Do not know,Yes,45 - 60
60612960,Lusaka,Lusaka,Urban,Male,1,None,AB,Completed high School,Roman Catholic,Self employed,Do not know,Do not know,Yes,25 – 34
60612961,Lusaka,Lusaka,Urban,Female,1,Two or More,C1,Completed high School,Anglican/Protestant,Housewife,Do not know,No Income,Yes,18 – 24
60612962,Lusaka,Lusaka,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,Do not know,Do not know,Yes,45 - 60
60613041,North-Western,Solwezi,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Full-Time,D,"K 1675- K2,499",Yes,18 – 24
60613042,North-Western,Solwezi,Urban,Male,1,None,C1,Any other post-high school qualification,Other Christian,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,45 - 60
60613043,North-Western,Solwezi,Urban,Male,1,One,AB,Any other post-high school qualification,Other Christian,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,35 – 44
60613044,North-Western,Solwezi,Urban,Male,1,None,C1,Any other post-high school qualification,Other Christian,Working Full-Time,C1,"K 5,365  -  K 6,102",Yes,25 – 34
60613045,North-Western,Solwezi,Urban,Male,1,Two or More,AB,University completed,Other Christian,Working Full-Time,C1,"K 7,893 -  K 11,261",Yes,35 – 44
60613046,North-Western,Solwezi,Rural,Male,1,None,D,Some high school,Other Christian,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60615792,Eastern,Chipata,Urban,Male,1,None,C1,Some high school,Roman Catholic,Student,Do not know,No Income,Yes,18 – 24
60616146,Lusaka,Lusaka,Urban,Female,1,None,C1,Some high school,Roman Catholic,Unemployed [NOT SEEKING A JOB],Do not know,Do not know,Yes,18 – 24
60616147,Lusaka,Lusaka,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60616148,Lusaka,Lusaka,Urban,Female,1,None,C1,Some high school,Other Christian,Student,C2,No Income,Yes,18 – 24
60616149,Lusaka,Lusaka,Urban,Female,1,None,AB,Some university,Other Christian,Student,Do not know,No Income,Yes,18 – 24
60616847,Eastern,Chipata,Urban,Male,3,None,C1,Some high school,Roman Catholic,Student,Do not know,No Income,Yes,18 – 24
60617258,Central,Mkushi,Urban,Male,1,None,C1,Some high school,Other Christian,Self employed,D,K 850-K 1674,Yes,35 – 44
60617259,Central,Mkushi,Urban,Male,1,One,AB,Some university,Roman Catholic,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,25 – 34
60617260,Central,Mkushi,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],No Income,Do not know,Yes,18 – 24
60617261,Central,Mkushi,Rural,Male,1,None,C2,Some high school,Roman Catholic,Self employed,D,K 850-K 1674,No,25 – 34
60617262,Central,Mkushi,Rural,Female,0,None,C2,Completed high School,Other Christian,Self employed,C2,"K 2,500   -  K 3,154",No,25 – 34
60617263,Central,Mkushi,Rural,Female,0,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],No Income,No Income,No,18 – 24
60617264,Central,Mkushi,Rural,Female,0,Two or More,AB,Some high school,Anglican/Protestant,Student,No Income,No Income,Yes,18 – 24
60617265,Central,Mkushi,Rural,Male,1,None,C2,Completed high School,Roman Catholic,Self employed,D,"K 1675- K2,499",No,35 – 44
60617266,Central,Mkushi,Rural,Male,1,None,C1,Completed high School,Roman Catholic,Self employed,D,"K 1675- K2,499",Yes,25 – 34
60617267,Central,Mkushi,Rural,Male,1,None,C1,Completed high School,Roman Catholic,Self employed,C2,"K 2,500   -  K 3,154",Yes,18 – 24
60618128,Copperbelt,Chilililabombwe,Urban,Female,2,None,C1,Some high school,Other Christian,Student,Do not know,No Income,No,15 – 17
60618176,Eastern,Chipata,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60618441,Southern,Livingstone,Urban,Male,1,Two or More,AB,University completed,Roman Catholic,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,35 – 44
60618442,Southern,Livingstone,Urban,Male,0,None,C1,Some university,Seventh Day Adventists,Working Full-Time,C2,"K 2,500   -  K 3,154",Yes,35 – 44
60618443,Southern,Livingstone,Urban,Female,0,None,C1,Some university,Seventh Day Adventists,Housewife,C2,Under K 849,Yes,25 – 34
60618444,Southern,Livingstone,Urban,Male,0,None,D,Primary school completed,Seventh Day Adventists,Self employed,D,Under K 849,No,25 – 34
60618445,Southern,Livingstone,Urban,Male,0,None,AB,Some university,Seventh Day Adventists,Working Full-Time,C1,"K 3,155   -  K 3,890",Yes,45 - 60
60618446,Southern,Livingstone,Urban,Female,1,One,AB,Some university,Anglican/Protestant,Working Part-Time,C2,"K 3,891  -  K 4,627",Yes,25 – 34
60618447,Southern,Livingstone,Urban,Female,0,None,C1,Some university,Roman Catholic,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60618448,Southern,Livingstone,Urban,Female,1,One,AB,Some university,Other Christian,Working Full-Time,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60623913,Eastern,Chipata,Urban,Male,3,One,C1,Completed high School,Roman Catholic,Student,Do not know,K 850-K 1674,Yes,25 – 34
60625343,Eastern,Chipata,Urban,Female,1,None,C1,Some high school,Roman Catholic,Student,Do not know,Under K 849,Yes,15 – 17
60626413,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Housewife,C2,"K 5,365  -  K 6,102",Yes,18 – 24
60627779,Lusaka,Lusaka,Urban,Female,0,None,C1,Completed high School,Roman Catholic,Unemployed [NOT SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,35 – 44
60627780,Lusaka,Lusaka,Urban,Female,0,None,C1,Completed high School,Other Christian,Unemployed [NOT SEEKING A JOB],Do not know,Under K 849,No,18 – 24
60627781,Lusaka,Lusaka,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60627782,Lusaka,Lusaka,Urban,Female,0,None,C2,Completed high School,Other Christian,Housewife,C2,Under K 849,Yes,25 – 34
60627783,Lusaka,Lusaka,Urban,Female,2,None,C1,Completed high School,Other Christian,Working Part-Time,Do not know,Under K 849,Yes,25 – 34
60628614,Eastern,Petauke,Urban,Female,1,None,C2,Some university,Anglican/Protestant,Self employed,D,K 850-K 1674,No,25 – 34
60628615,Eastern,Petauke,Urban,Male,1,None,C2,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],D,Under K 849,No,25 – 34
60628616,Eastern,Petauke,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,C2,K 850-K 1674,Yes,18 – 24
60628617,Eastern,Petauke,Urban,Female,1,None,C1,University completed,Roman Catholic,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,35 – 44
60628618,Eastern,Petauke,Urban,Female,1,None,C2,Completed high School,Others,Unemployed [SEEKING A JOB],D,Under K 849,No,25 – 34
60628705,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Housewife,C2,"K 4,628   -  K 5,364",Yes,18 – 24
60628706,Eastern,Chipata,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Student,Do not know,No Income,Yes,18 – 24
60628707,Eastern,Chipata,Urban,Female,1,None,C1,Some university,Other Christian,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60628708,Eastern,Chipata,Urban,Female,1,None,C1,Some high school,Anglican/Protestant,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,45 - 60
60628960,Copperbelt,Kalulushi,Urban,Female,1,None,C2,Don’t know (DON’T READ),Seventh Day Adventists,Housewife,C2,"K 3,155   -  K 3,890",Yes,35 – 44
60629472,Eastern,Chipata,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Student,Do not know,Under K 849,Yes,18 – 24
60629587,Copperbelt,Kitwe,Urban,Female,2,None,C1,Any other post-high school qualification,Roman Catholic,Unemployed [SEEKING A JOB],D,K 850-K 1674,Yes,35 – 44
60629588,Copperbelt,Kitwe,Urban,Male,1,None,C1,Any other post-high school qualification,Others,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60630098,Copperbelt,Kalulushi,Urban,Female,1,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,15 – 17
60630476,Eastern,Chipata,Urban,Female,1,None,C1,Some high school,Roman Catholic,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,25 – 34
60630663,Copperbelt,Mufulira,Urban,Male,2,None,AB,Completed high School,Roman Catholic,Working Part-Time,Do not know,Do not know,Yes,15 – 17
60631638,Copperbelt,Kalulushi,Urban,Female,2,None,C1,University completed,Seventh Day Adventists,Self employed,C2,"K 3,891  -  K 4,627",Yes,35 – 44
60632056,Copperbelt,Mufulira,Urban,Female,2,Two or More,AB,Don’t know (DON’T READ),Anglican/Protestant,Student,Do not know,No Income,Yes,35 – 44
60633114,Copperbelt,Ndola,Urban,Female,0,None,C1,Some primary school,Roman Catholic,Self employed,C2,"K 2,500   -  K 3,154",Yes,45 - 60
60633115,Copperbelt,Ndola,Urban,Female,1,None,C2,Completed high School,Other Christian,Self employed,D,Under K 849,Yes,25 – 34
60633132,Copperbelt,Kalulushi,Urban,Female,1,None,C1,Don’t know (DON’T READ),Other Christian,Self employed,C2,"K 6,103   -  K 7,892",Yes,35 – 44
60633196,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Working Full-Time,C2,"K 3,891  -  K 4,627",Yes,45 - 60
60633197,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Unemployed [SEEKING A JOB],D,Under K 849,Yes,25 – 34
60633198,Southern,Mazabuka,Urban,Male,2,None,C2,Completed high School,Seventh Day Adventists,Working Full-Time,D,Under K 849,Yes,25 – 34
60633199,Southern,Mazabuka,Urban,Female,0,None,C1,Completed high School,Other Christian,Working Full-Time,D,Under K 849,Yes,25 – 34
60633440,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Student,D,Under K 849,Yes,18 – 24
60633536,Copperbelt,Kitwe,Urban,Male,3,None,C2,Completed high School,Roman Catholic,Self employed,D,"K 1675- K2,499",No,45 - 60
60633751,Copperbelt,Mufulira,Rural,Female,2,None,C1,Some high school,Anglican/Protestant,Student,Do not know,No Income,Yes,15 – 17
60634131,Muchinga,Nakonde,Urban,Male,1,None,C2,Completed high School,Seventh Day Adventists,Working Full-Time,D,K 850-K 1674,Yes,18 – 24
60634132,Muchinga,Nakonde,Urban,Male,3,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,C1,K 850-K 1674,Yes,18 – 24
60634133,Muchinga,Nakonde,Urban,Male,0,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,Under K 849,Yes,18 – 24
60634401,Lusaka,Lusaka,Urban,Female,1,None,C1,Completed high School,Others,Student,C1,"K 14,632 -  K 17,499",Yes,15 – 17
60634402,Lusaka,Lusaka,Urban,Male,1,None,C1,Completed high School,Others,Working Part-Time,C2,"K 2,500   -  K 3,154",Yes,18 – 24
60634403,Lusaka,Lusaka,Urban,Male,1,None,C1,Some primary school,Others,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,18 – 24
60634404,Lusaka,Lusaka,Urban,Male,1,None,C1,Some primary school,Others,Unemployed [SEEKING A JOB],C2,"K 4,628   -  K 5,364",Yes,25 – 34
60634405,Lusaka,Lusaka,Urban,Female,1,None,C1,Some high school,Others,Housewife,C2,"K 3,155   -  K 3,890",Yes,35 – 44
60634406,Lusaka,Lusaka,Urban,Male,1,None,C1,Some high school,Others,Unemployed [SEEKING A JOB],C1,"K 4,628   -  K 5,364",Yes,18 – 24
